"x" "y"
"5900" 726054.460719589 7433009.24854603
"5901" 598054.460719589 6820009.24854603
"5902" 526054.460719589 6913009.24854603
"5903" 480054.460719589 6798009.24854603
"5904" 659054.460719589 6755009.24854603
"5905" 586054.460719589 6638009.24854603
"5906" 301054.460719589 6520009.24854603
"5907" 743054.460719589 7316009.24854603
"5908" 427054.460719589 6534009.24854603
"5909" 688054.460719589 7394009.24854603
"5910" 502054.460719589 6650009.24854603
"5911" 365054.460719589 6442009.24854603
"5912" 569054.460719589 6785009.24854603
"5913" 629054.460719589 6643009.24854603
"5914" 372054.460719589 6511009.24854603
"5915" 619054.460719589 7057009.24854603
"5916" 415054.460719589 6644009.24854603
"5917" 574054.460719589 6963009.24854603
"5918" 801054.460719589 7504009.24854603
"5919" 659054.460719589 6897009.24854603
"5920" 747054.460719589 7456009.24854603
"5921" 619054.460719589 6565009.24854603
"5922" 568054.460719589 6785009.24854603
"5923" 355054.460719589 6742009.24854603
"5924" 530054.460719589 7021009.24854603
"5925" 916054.460719589 7714009.24854603
"5926" 523054.460719589 6972009.24854603
"5927" 620054.460719589 6924009.24854603
"5928" 319054.460719589 6865009.24854603
"5929" 488054.460719589 6882009.24854603
"5930" 645054.460719589 6882009.24854603
"5931" 378054.460719589 6552009.24854603
"5932" 536054.460719589 6853009.24854603
"5933" 584054.460719589 6575009.24854603
"5934" 578054.460719589 6624009.24854603
"5935" 721054.460719589 7443009.24854603
"5936" 526054.460719589 6859009.24854603
"5937" 577054.460719589 6606009.24854603
"5938" 300054.460719589 6729009.24854603
"5939" 644054.460719589 6555009.24854603
"5940" 571054.460719589 6586009.24854603
"5941" 524054.460719589 6886009.24854603
"5942" 384054.460719589 6842009.24854603
"5943" 591054.460719589 6934009.24854603
"5944" 513054.460719589 6939009.24854603
"5945" 531054.460719589 6766009.24854603
"5946" 598054.460719589 6800009.24854603
"5947" 554054.460719589 6939009.24854603
"5948" 467054.460719589 6479009.24854603
"5949" 990054.460719589 7784009.24854603
"5950" 545054.460719589 6977009.24854603
"5951" 759054.460719589 7467009.24854603
"5952" 442054.460719589 6702009.24854603
"5953" 582054.460719589 6657009.24854603
"5954" 489054.460719589 6496009.24854603
"5955" 777054.460719589 7570009.24854603
"5956" 549054.460719589 6577009.24854603
"5957" 505054.460719589 6611009.24854603
"5958" 405054.460719589 6911009.24854603
"5959" 434054.460719589 6952009.24854603
"5960" 548054.460719589 6573009.24854603
"5961" 432054.460719589 6618009.24854603
"5962" 362054.460719589 6942009.24854603
"5963" 568054.460719589 7020009.24854603
"5964" 573054.460719589 6591009.24854603
"5965" 604054.460719589 6578009.24854603
"5966" 532054.460719589 6980009.24854603
"5967" 383054.460719589 6895009.24854603
"5968" 409054.460719589 6979009.24854603
"5969" 553054.460719589 6627009.24854603
"5970" 665054.460719589 7155009.24854603
"5971" 588054.460719589 6649009.24854603
"5972" 654054.460719589 6596009.24854603
"5973" 530054.460719589 6566009.24854603
"5974" 782054.460719589 7457009.24854603
"5975" 472054.460719589 6512009.24854603
"5976" 549054.460719589 6595009.24854603
"5977" 628054.460719589 6739009.24854603
"5978" 962054.460719589 7758009.24854603
"5979" 945054.460719589 7676009.24854603
"5980" 452054.460719589 6968009.24854603
"5981" 467054.460719589 6790009.24854603
"5982" 795054.460719589 7416009.24854603
"5983" 502054.460719589 6497009.24854603
"5984" 582054.460719589 6649009.24854603
"5985" 648054.460719589 7105009.24854603
"5986" 314054.460719589 6522009.24854603
"5987" 529054.460719589 6568009.24854603
"5988" 579054.460719589 6767009.24854603
"5989" 521054.460719589 6777009.24854603
"5990" 352054.460719589 6712009.24854603
"5991" 663054.460719589 7111009.24854603
"5992" 1003054.46071959 7797009.24854603
"5993" 393054.460719589 6721009.24854603
"5994" 615054.460719589 6634009.24854603
"5995" 758054.460719589 7463009.24854603
"5996" 383054.460719589 6502009.24854603
"5997" 422054.460719589 6648009.24854603
"5998" 511054.460719589 6825009.24854603
"5999" 581054.460719589 7009009.24854603
"6000" 580054.460719589 6643009.24854603
"6001" 512054.460719589 6976009.24854603
"6002" 436054.460719589 6713009.24854603
"6003" 294054.460719589 6655009.24854603
"6004" 655054.460719589 6675009.24854603
"6005" 875054.460719589 7764009.24854603
"6006" 517054.460719589 6517009.24854603
"6007" 393054.460719589 6451009.24854603
"6008" 517054.460719589 6587009.24854603
"6009" 541054.460719589 7060009.24854603
"6010" 857054.460719589 7658009.24854603
"6011" 780054.460719589 7688009.24854603
"6012" 619054.460719589 6767009.24854603
"6013" 429054.460719589 6566009.24854603
"6014" 395054.460719589 6869009.24854603
"6015" 458054.460719589 7003009.24854603
"6016" 497054.460719589 6842009.24854603
"6017" 409054.460719589 6583009.24854603
"6018" 1207054.46071959 7929009.24854603
"6019" 380054.460719589 6470009.24854603
"6020" 605054.460719589 6633009.24854603
"6021" 878054.460719589 7705009.24854603
"6022" 966054.460719589 7752009.24854603
"6023" 760054.460719589 7525009.24854603
"6024" 573054.460719589 6795009.24854603
"6025" 444054.460719589 6451009.24854603
"6026" 591054.460719589 6618009.24854603
"6027" 557054.460719589 6751009.24854603
"6028" 578054.460719589 6650009.24854603
"6029" 563054.460719589 6745009.24854603
"6030" 800054.460719589 7463009.24854603
"6031" 576054.460719589 6623009.24854603
"6032" 654054.460719589 6578009.24854603
"6033" 647054.460719589 6980009.24854603
"6034" 703054.460719589 7205009.24854603
"6035" 548054.460719589 6907009.24854603
"6036" 559054.460719589 6779009.24854603
"6037" 506054.460719589 6875009.24854603
"6038" 688054.460719589 7401009.24854603
"6039" 361054.460719589 6610009.24854603
"6040" 622054.460719589 6634009.24854603
"6041" 619054.460719589 6839009.24854603
"6042" 651054.460719589 6737009.24854603
"6043" 550054.460719589 7077009.24854603
"6044" 439054.460719589 6757009.24854603
"6045" 602054.460719589 6862009.24854603
"6046" 446054.460719589 6778009.24854603
"6047" 395054.460719589 6665009.24854603
"6048" 363054.460719589 6843009.24854603
"6049" 562054.460719589 6612009.24854603
"6050" 777054.460719589 7493009.24854603
"6051" 596054.460719589 6762009.24854603
"6052" 549054.460719589 6841009.24854603
"6053" 629054.460719589 6677009.24854603
"6054" 522054.460719589 6767009.24854603
"6055" 549054.460719589 7016009.24854603
"6056" 619054.460719589 6549009.24854603
"6057" 429054.460719589 6719009.24854603
"6058" 391054.460719589 6697009.24854603
"6059" 530054.460719589 6554009.24854603
"6060" 557054.460719589 7011009.24854603
"6061" 442054.460719589 6954009.24854603
"6062" 478054.460719589 7003009.24854603
"6063" 560054.460719589 6905009.24854603
"6064" 511054.460719589 6745009.24854603
"6065" 547054.460719589 6792009.24854603
"6066" 731054.460719589 7614009.24854603
"6067" 1071054.46071959 7784009.24854603
"6068" 522054.460719589 6544009.24854603
"6069" 577054.460719589 6787009.24854603
"6070" 681054.460719589 7252009.24854603
"6071" 605054.460719589 6599009.24854603
"6072" 563054.460719589 6673009.24854603
"6073" 798054.460719589 7668009.24854603
"6074" 534054.460719589 6863009.24854603
"6075" 575054.460719589 6668009.24854603
"6076" 339054.460719589 6560009.24854603
"6077" 631054.460719589 6634009.24854603
"6078" 580054.460719589 6620009.24854603
"6079" 602054.460719589 6765009.24854603
"6080" 649054.460719589 6952009.24854603
"6081" 297054.460719589 6641009.24854603
"6082" 654054.460719589 6643009.24854603
"6083" 572054.460719589 6972009.24854603
"6084" 566054.460719589 6600009.24854603
"6085" 681054.460719589 7558009.24854603
"6086" 491054.460719589 6650009.24854603
"6087" 573054.460719589 6576009.24854603
"6088" 473054.460719589 6810009.24854603
"6089" 742054.460719589 7476009.24854603
"6090" 387054.460719589 6454009.24854603
"6091" 569054.460719589 7061009.24854603
"6092" 790054.460719589 7401009.24854603
"6093" 511054.460719589 6929009.24854603
"6094" 363054.460719589 6929009.24854603
"6095" 556054.460719589 6749009.24854603
"6096" 564054.460719589 6759009.24854603
"6097" 417054.460719589 6626009.24854603
"6098" 563054.460719589 6645009.24854603
"6099" 533054.460719589 6940009.24854603
"6100" 581054.460719589 6647009.24854603
"6101" 581054.460719589 6889009.24854603
"6102" 491054.460719589 6748009.24854603
"6103" 570054.460719589 6976009.24854603
"6104" 625054.460719589 6718009.24854603
"6105" 579054.460719589 7031009.24854603
"6106" 444054.460719589 6865009.24854603
"6107" 561054.460719589 6757009.24854603
"6108" 634054.460719589 6933009.24854603
"6109" 606054.460719589 6621009.24854603
"6110" 665054.460719589 6786009.24854603
"6111" 532054.460719589 6568009.24854603
"6112" 631054.460719589 6599009.24854603
"6113" 532054.460719589 6897009.24854603
"6114" 486054.460719589 6844009.24854603
"6115" 601054.460719589 6646009.24854603
"6116" 786054.460719589 7503009.24854603
"6117" 534054.460719589 6981009.24854603
"6118" 314054.460719589 6525009.24854603
"6119" 584054.460719589 6612009.24854603
"6120" 504054.460719589 6699009.24854603
"6121" 761054.460719589 7470009.24854603
"6122" 592054.460719589 7026009.24854603
"6123" 607054.460719589 6590009.24854603
"6124" 537054.460719589 6634009.24854603
"6125" 742054.460719589 7221009.24854603
"6126" 750054.460719589 7454009.24854603
"6127" 363054.460719589 6925009.24854603
"6128" 796054.460719589 7453009.24854603
"6129" 319054.460719589 6831009.24854603
"6130" 532054.460719589 6762009.24854603
"6131" 511054.460719589 6988009.24854603
"6132" 551054.460719589 6621009.24854603
"6133" 566054.460719589 6775009.24854603
"6134" 593054.460719589 7100009.24854603
"6135" 619054.460719589 6619009.24854603
"6136" 593054.460719589 6591009.24854603
"6137" 533054.460719589 6539009.24854603
"6138" 379054.460719589 6629009.24854603
"6139" 539054.460719589 6900009.24854603
"6140" 550054.460719589 6974009.24854603
"6141" 692054.460719589 7328009.24854603
"6142" 566054.460719589 6988009.24854603
"6143" 560054.460719589 6668009.24854603
"6144" 636054.460719589 6639009.24854603
"6145" 372054.460719589 6544009.24854603
"6146" 367054.460719589 6925009.24854603
"6147" 480054.460719589 6614009.24854603
"6148" 667054.460719589 7134009.24854603
"6149" 647054.460719589 6639009.24854603
"6150" 491054.460719589 6744009.24854603
"6151" 570054.460719589 6771009.24854603
"6152" 741054.460719589 7439009.24854603
"6153" 471054.460719589 6773009.24854603
"6154" 612054.460719589 6679009.24854603
"6155" 382054.460719589 6760009.24854603
"6156" 558054.460719589 6770009.24854603
"6157" 569054.460719589 6580009.24854603
"6158" 411054.460719589 6588009.24854603
"6159" 608054.460719589 6615009.24854603
"6160" 636054.460719589 6953009.24854603
"6161" 522054.460719589 6579009.24854603
"6162" 382054.460719589 6717009.24854603
"6163" 314054.460719589 6497009.24854603
"6164" 674054.460719589 7278009.24854603
"6165" 474054.460719589 6569009.24854603
"6166" 594054.460719589 6850009.24854603
"6167" 330054.460719589 6511009.24854603
"6168" 531054.460719589 6552009.24854603
"6169" 557054.460719589 6740009.24854603
"6170" 690054.460719589 7151009.24854603
"6171" 628054.460719589 6611009.24854603
"6172" 706054.460719589 7379009.24854603
"6173" 744054.460719589 7361009.24854603
"6174" 844054.460719589 7654009.24854603
"6175" 598054.460719589 6627009.24854603
"6176" 478054.460719589 6771009.24854603
"6177" 370054.460719589 6917009.24854603
"6178" 525054.460719589 6536009.24854603
"6179" 412054.460719589 6574009.24854603
"6180" 404054.460719589 6974009.24854603
"6181" 360054.460719589 6455009.24854603
"6182" 556054.460719589 6984009.24854603
"6183" 448054.460719589 6624009.24854603
"6184" 469054.460719589 6702009.24854603
"6185" 741054.460719589 7437009.24854603
"6186" 654054.460719589 6548009.24854603
"6187" 480054.460719589 6926009.24854603
"6188" 342054.460719589 6512009.24854603
"6189" 347054.460719589 6727009.24854603
"6190" 428054.460719589 6949009.24854603
"6191" 493054.460719589 6681009.24854603
"6192" 740054.460719589 7479009.24854603
"6193" 789054.460719589 7435009.24854603
"6194" 446054.460719589 6979009.24854603
"6195" 495054.460719589 6716009.24854603
"6196" 579054.460719589 6780009.24854603
"6197" 373054.460719589 6729009.24854603
"6198" 281054.460719589 6704009.24854603
"6199" 481054.460719589 6582009.24854603
"6200" 1106054.46071959 7938009.24854603
"6201" 636054.460719589 6662009.24854603
"6202" 883054.460719589 7745009.24854603
"6203" 386054.460719589 6561009.24854603
"6204" 481054.460719589 6773009.24854603
"6205" 455054.460719589 6597009.24854603
"6206" 600054.460719589 6655009.24854603
"6207" 381054.460719589 6779009.24854603
"6208" 581054.460719589 6782009.24854603
"6209" 648054.460719589 6858009.24854603
"6210" 606054.460719589 6653009.24854603
"6211" 503054.460719589 6538009.24854603
"6212" 736054.460719589 7463009.24854603
"6213" 591054.460719589 6938009.24854603
"6214" 336054.460719589 6707009.24854603
"6215" 611054.460719589 7047009.24854603
"6216" 777054.460719589 7479009.24854603
"6217" 741054.460719589 7463009.24854603
"6218" 608054.460719589 6732009.24854603
"6219" 646054.460719589 6849009.24854603
"6220" 1099054.46071959 7842009.24854603
"6221" 522054.460719589 6998009.24854603
"6222" 580054.460719589 6780009.24854603
"6223" 496054.460719589 6855009.24854603
"6224" 549054.460719589 6980009.24854603
"6225" 743054.460719589 7482009.24854603
"6226" 486054.460719589 6484009.24854603
"6227" 724054.460719589 7223009.24854603
"6228" 592054.460719589 6825009.24854603
"6229" 720054.460719589 7440009.24854603
"6230" 507054.460719589 6546009.24854603
"6231" 455054.460719589 6958009.24854603
"6232" 580054.460719589 6694009.24854603
"6233" 623054.460719589 7057009.24854603
"6234" 538054.460719589 6829009.24854603
"6235" 642054.460719589 6588009.24854603
"6236" 505054.460719589 6854009.24854603
"6237" 390054.460719589 6655009.24854603
"6238" 551054.460719589 6759009.24854603
"6239" 609054.460719589 6610009.24854603
"6240" 438054.460719589 6725009.24854603
"6241" 584054.460719589 6761009.24854603
"6242" 463054.460719589 6921009.24854603
"6243" 553054.460719589 6812009.24854603
"6244" 471054.460719589 6789009.24854603
"6245" 531054.460719589 6866009.24854603
"6246" 291054.460719589 6610009.24854603
"6247" 592054.460719589 7036009.24854603
"6248" 437054.460719589 6748009.24854603
"6249" 1293054.46071959 7862009.24854603
"6250" 588054.460719589 6659009.24854603
"6251" 406054.460719589 6555009.24854603
"6252" 1292054.46071959 7839009.24854603
"6253" 641054.460719589 7101009.24854603
"6254" 655054.460719589 6815009.24854603
"6255" 584054.460719589 6812009.24854603
"6256" 473054.460719589 6559009.24854603
"6257" 616054.460719589 6566009.24854603
"6258" 362054.460719589 6909009.24854603
"6259" 619054.460719589 6678009.24854603
"6260" 472054.460719589 6996009.24854603
"6261" 763054.460719589 7600009.24854603
"6262" 1264054.46071959 7875009.24854603
"6263" 489054.460719589 6853009.24854603
"6264" 650054.460719589 6851009.24854603
"6265" 359054.460719589 6562009.24854603
"6266" 607054.460719589 6656009.24854603
"6267" 556054.460719589 6588009.24854603
"6268" 546054.460719589 6618009.24854603
"6269" 748054.460719589 7459009.24854603
"6270" 622054.460719589 6926009.24854603
"6271" 599054.460719589 6657009.24854603
"6272" 521054.460719589 6717009.24854603
"6273" 792054.460719589 7532009.24854603
"6274" 567054.460719589 6786009.24854603
"6275" 496054.460719589 6525009.24854603
"6276" 807054.460719589 7454009.24854603
"6277" 399054.460719589 6704009.24854603
"6278" 611054.460719589 6670009.24854603
"6279" 628054.460719589 7078009.24854603
"6280" 700054.460719589 7226009.24854603
"6281" 750054.460719589 7357009.24854603
"6282" 479054.460719589 6741009.24854603
"6283" 524054.460719589 6911009.24854603
"6284" 474054.460719589 6941009.24854603
"6285" 605054.460719589 6646009.24854603
"6286" 651054.460719589 6676009.24854603
"6287" 747054.460719589 7430009.24854603
"6288" 628054.460719589 6578009.24854603
"6289" 628054.460719589 7051009.24854603
"6290" 636054.460719589 6806009.24854603
"6291" 573054.460719589 6675009.24854603
"6292" 729054.460719589 7350009.24854603
"6293" 744054.460719589 7396009.24854603
"6294" 463054.460719589 6948009.24854603
"6295" 530054.460719589 6575009.24854603
"6296" 564054.460719589 7052009.24854603
"6297" 649054.460719589 6555009.24854603
"6298" 379054.460719589 6647009.24854603
"6299" 572054.460719589 6799009.24854603
"6300" 630054.460719589 6822009.24854603
"6301" 312054.460719589 6495009.24854603
"6302" 353054.460719589 6678009.24854603
"6303" 595054.460719589 7005009.24854603
"6304" 631054.460719589 6591009.24854603
"6305" 634054.460719589 6912009.24854603
"6306" 979054.460719589 7739009.24854603
"6307" 937054.460719589 7657009.24854603
"6308" 470054.460719589 6639009.24854603
"6309" 638054.460719589 6997009.24854603
"6310" 518054.460719589 6566009.24854603
"6311" 580054.460719589 7032009.24854603
"6312" 481054.460719589 6962009.24854603
"6313" 625054.460719589 6986009.24854603
"6314" 627054.460719589 6726009.24854603
"6315" 815054.460719589 7463009.24854603
"6316" 357054.460719589 6784009.24854603
"6317" 628054.460719589 7063009.24854603
"6318" 494054.460719589 6835009.24854603
"6319" 558054.460719589 6995009.24854603
"6320" 455054.460719589 6857009.24854603
"6321" 350054.460719589 6819009.24854603
"6322" 476054.460719589 7039009.24854603
"6323" 380054.460719589 6487009.24854603
"6324" 418054.460719589 6669009.24854603
"6325" 483054.460719589 6482009.24854603
"6326" 297054.460719589 6711009.24854603
"6327" 405054.460719589 6926009.24854603
"6328" 616054.460719589 6666009.24854603
"6329" 413054.460719589 6719009.24854603
"6330" 495054.460719589 6957009.24854603
"6331" 538054.460719589 6833009.24854603
"6332" 554054.460719589 6988009.24854603
"6333" 532054.460719589 6904009.24854603
"6334" 629054.460719589 7074009.24854603
"6335" 725054.460719589 7353009.24854603
"6336" 791054.460719589 7405009.24854603
"6337" 492054.460719589 6569009.24854603
"6338" 567054.460719589 6890009.24854603
"6339" 648054.460719589 6719009.24854603
"6340" 672054.460719589 7263009.24854603
"6341" 708054.460719589 7171009.24854603
"6342" 536054.460719589 6760009.24854603
"6343" 523054.460719589 6616009.24854603
"6344" 558054.460719589 6598009.24854603
"6345" 989054.460719589 7744009.24854603
"6346" 691054.460719589 7367009.24854603
"6347" 562054.460719589 6645009.24854603
"6348" 597054.460719589 6600009.24854603
"6349" 486054.460719589 6994009.24854603
"6350" 477054.460719589 6606009.24854603
"6351" 1295054.46071959 7854009.24854603
"6352" 530054.460719589 6570009.24854603
"6353" 518054.460719589 6538009.24854603
"6354" 537054.460719589 6809009.24854603
"6355" 406054.460719589 6574009.24854603
"6356" 507054.460719589 7037009.24854603
"6357" 503054.460719589 7011009.24854603
"6358" 561054.460719589 6623009.24854603
"6359" 585054.460719589 6739009.24854603
"6360" 482054.460719589 6825009.24854603
"6361" 497054.460719589 6489009.24854603
"6362" 540054.460719589 6897009.24854603
"6363" 444054.460719589 6448009.24854603
"6364" 470054.460719589 6608009.24854603
"6365" 622054.460719589 7123009.24854603
"6366" 389054.460719589 6466009.24854603
"6367" 606054.460719589 6590009.24854603
"6368" 569054.460719589 6563009.24854603
"6369" 629054.460719589 6996009.24854603
"6370" 746054.460719589 7520009.24854603
"6371" 575054.460719589 6660009.24854603
"6372" 454054.460719589 6781009.24854603
"6373" 732054.460719589 7456009.24854603
"6374" 567054.460719589 6758009.24854603
"6375" 511054.460719589 6964009.24854603
"6376" 581054.460719589 6653009.24854603
"6377" 742054.460719589 7220009.24854603
"6378" 556054.460719589 6569009.24854603
"6379" 617054.460719589 6650009.24854603
"6380" 505054.460719589 6969009.24854603
"6381" 575054.460719589 6779009.24854603
"6382" 594054.460719589 7024009.24854603
"6383" 719054.460719589 7410009.24854603
"6384" 371054.460719589 6560009.24854603
"6385" 684054.460719589 7312009.24854603
"6386" 559054.460719589 6684009.24854603
"6387" 1043054.46071959 7875009.24854603
"6388" 310054.460719589 6510009.24854603
"6389" 750054.460719589 7533009.24854603
"6390" 400054.460719589 6749009.24854603
"6391" 549054.460719589 6768009.24854603
"6392" 546054.460719589 6818009.24854603
"6393" 631054.460719589 6924009.24854603
"6394" 601054.460719589 6876009.24854603
"6395" 776054.460719589 7430009.24854603
"6396" 533054.460719589 6724009.24854603
"6397" 785054.460719589 7506009.24854603
"6398" 539054.460719589 6805009.24854603
"6399" 565054.460719589 6811009.24854603
"6400" 518054.460719589 6920009.24854603
"6401" 793054.460719589 7453009.24854603
"6402" 517054.460719589 6556009.24854603
"6403" 627054.460719589 6788009.24854603
"6404" 790054.460719589 7473009.24854603
"6405" 496054.460719589 6733009.24854603
"6406" 303054.460719589 6613009.24854603
"6407" 459054.460719589 6964009.24854603
"6408" 658054.460719589 7172009.24854603
"6409" 769054.460719589 7467009.24854603
"6410" 420054.460719589 6698009.24854603
"6411" 746054.460719589 7467009.24854603
"6412" 542054.460719589 6547009.24854603
"6413" 403054.460719589 6476009.24854603
"6414" 648054.460719589 6554009.24854603
"6415" 307054.460719589 6710009.24854603
"6416" 735054.460719589 7457009.24854603
"6417" 323054.460719589 6882009.24854603
"6418" 283054.460719589 6698009.24854603
"6419" 486054.460719589 6541009.24854603
"6420" 502054.460719589 6538009.24854603
"6421" 596054.460719589 6649009.24854603
"6422" 1197054.46071959 7898009.24854603
"6423" 461054.460719589 6978009.24854603
"6424" 552054.460719589 7001009.24854603
"6425" 389054.460719589 6465009.24854603
"6426" 542054.460719589 6784009.24854603
"6427" 788054.460719589 7636009.24854603
"6428" 427054.460719589 6579009.24854603
"6429" 470054.460719589 6852009.24854603
"6430" 357054.460719589 6531009.24854603
"6431" 591054.460719589 6788009.24854603
"6432" 580054.460719589 6789009.24854603
"6433" 893054.460719589 7668009.24854603
"6434" 400054.460719589 6864009.24854603
"6435" 762054.460719589 7469009.24854603
"6436" 473054.460719589 6973009.24854603
"6437" 610054.460719589 7043009.24854603
"6438" 569054.460719589 6578009.24854603
"6439" 596054.460719589 7062009.24854603
"6440" 578054.460719589 6753009.24854603
"6441" 787054.460719589 7428009.24854603
"6442" 397054.460719589 6699009.24854603
"6443" 604054.460719589 6658009.24854603
"6444" 580054.460719589 6622009.24854603
"6445" 473054.460719589 6837009.24854603
"6446" 497054.460719589 6589009.24854603
"6447" 563054.460719589 6776009.24854603
"6448" 284054.460719589 6680009.24854603
"6449" 334054.460719589 6869009.24854603
"6450" 478054.460719589 6486009.24854603
"6451" 561054.460719589 7053009.24854603
"6452" 643054.460719589 6631009.24854603
"6453" 447054.460719589 6713009.24854603
"6454" 550054.460719589 6612009.24854603
"6455" 859054.460719589 7615009.24854603
"6456" 482054.460719589 6565009.24854603
"6457" 1295054.46071959 7828009.24854603
"6458" 575054.460719589 6686009.24854603
"6459" 924054.460719589 7646009.24854603
"6460" 531054.460719589 6562009.24854603
"6461" 640054.460719589 6609009.24854603
"6462" 743054.460719589 7466009.24854603
"6463" 592054.460719589 6747009.24854603
"6464" 434054.460719589 6710009.24854603
"6465" 647054.460719589 6572009.24854603
"6466" 1302054.46071959 7872009.24854603
"6467" 391054.460719589 6653009.24854603
"6468" 375054.460719589 6657009.24854603
"6469" 759054.460719589 7614009.24854603
"6470" 582054.460719589 7029009.24854603
"6471" 601054.460719589 6657009.24854603
"6472" 498054.460719589 6515009.24854603
"6473" 461054.460719589 6892009.24854603
"6474" 518054.460719589 6830009.24854603
"6475" 568054.460719589 6605009.24854603
"6476" 455054.460719589 6455009.24854603
"6477" 494054.460719589 6854009.24854603
"6478" 704054.460719589 7424009.24854603
"6479" 621054.460719589 6676009.24854603
"6480" 517054.460719589 6575009.24854603
"6481" 709054.460719589 7324009.24854603
"6482" 443054.460719589 6448009.24854603
"6483" 506054.460719589 6858009.24854603
"6484" 368054.460719589 6759009.24854603
"6485" 610054.460719589 6652009.24854603
"6486" 448054.460719589 6471009.24854603
"6487" 601054.460719589 6672009.24854603
"6488" 572054.460719589 6786009.24854603
"6489" 488054.460719589 6774009.24854603
"6490" 533054.460719589 6779009.24854603
"6491" 434054.460719589 6826009.24854603
"6492" 554054.460719589 7049009.24854603
"6493" 301054.460719589 6688009.24854603
"6494" 467054.460719589 6957009.24854603
"6495" 763054.460719589 7395009.24854603
"6496" 1233054.46071959 7902009.24854603
"6497" 749054.460719589 7463009.24854603
"6498" 564054.460719589 6925009.24854603
"6499" 805054.460719589 7483009.24854603
"6500" 427054.460719589 6711009.24854603
"6501" 544054.460719589 6547009.24854603
"6502" 802054.460719589 7517009.24854603
"6503" 757054.460719589 7449009.24854603
"6504" 600054.460719589 6656009.24854603
"6505" 376054.460719589 6715009.24854603
"6506" 601054.460719589 6628009.24854603
"6507" 464054.460719589 6759009.24854603
"6508" 622054.460719589 7120009.24854603
"6509" 392054.460719589 6445009.24854603
"6510" 374054.460719589 6732009.24854603
"6511" 562054.460719589 6750009.24854603
"6512" 573054.460719589 7031009.24854603
"6513" 549054.460719589 7047009.24854603
"6514" 773054.460719589 7463009.24854603
"6515" 475054.460719589 6977009.24854603
"6516" 588054.460719589 6971009.24854603
"6517" 722054.460719589 7445009.24854603
"6518" 695054.460719589 7117009.24854603
"6519" 366054.460719589 6753009.24854603
"6520" 589054.460719589 6911009.24854603
"6521" 448054.460719589 6753009.24854603
"6522" 528054.460719589 6922009.24854603
"6523" 902054.460719589 7722009.24854603
"6524" 431054.460719589 6480009.24854603
"6525" 524054.460719589 6648009.24854603
"6526" 397054.460719589 6452009.24854603
"6527" 498054.460719589 6840009.24854603
"6528" 402054.460719589 6722009.24854603
"6529" 598054.460719589 6646009.24854603
"6530" 444054.460719589 6921009.24854603
"6531" 603054.460719589 6993009.24854603
"6532" 536054.460719589 6880009.24854603
"6533" 911054.460719589 7813009.24854603
"6534" 541054.460719589 6923009.24854603
"6535" 502054.460719589 6863009.24854603
"6536" 325054.460719589 6535009.24854603
"6537" 715054.460719589 7584009.24854603
"6538" 583054.460719589 6676009.24854603
"6539" 405054.460719589 6780009.24854603
"6540" 627054.460719589 6619009.24854603
"6541" 427054.460719589 6498009.24854603
"6542" 505054.460719589 6703009.24854603
"6543" 420054.460719589 6519009.24854603
"6544" 383054.460719589 6515009.24854603
"6545" 789054.460719589 7408009.24854603
"6546" 504054.460719589 6549009.24854603
"6547" 408054.460719589 6671009.24854603
"6548" 627054.460719589 6729009.24854603
"6549" 534054.460719589 6946009.24854603
"6550" 582054.460719589 6637009.24854603
"6551" 568054.460719589 6783009.24854603
"6552" 420054.460719589 6475009.24854603
"6553" 600054.460719589 6604009.24854603
"6554" 549054.460719589 6819009.24854603
"6555" 498054.460719589 6984009.24854603
"6556" 567054.460719589 6639009.24854603
"6557" 657054.460719589 6787009.24854603
"6558" 635054.460719589 6619009.24854603
"6559" 566054.460719589 6780009.24854603
"6560" 575054.460719589 6661009.24854603
"6561" 481054.460719589 6482009.24854603
"6562" 650054.460719589 6756009.24854603
"6563" 381054.460719589 6893009.24854603
"6564" 749054.460719589 7531009.24854603
"6565" 321054.460719589 6499009.24854603
"6566" 918054.460719589 7778009.24854603
"6567" 539054.460719589 6572009.24854603
"6568" 391054.460719589 6685009.24854603
"6569" 445054.460719589 6947009.24854603
"6570" 327054.460719589 6748009.24854603
"6571" 472054.460719589 6999009.24854603
"6572" 616054.460719589 6917009.24854603
"6573" 492054.460719589 6506009.24854603
"6574" 496054.460719589 6838009.24854603
"6575" 369054.460719589 6492009.24854603
"6576" 556054.460719589 6658009.24854603
"6577" 592054.460719589 6755009.24854603
"6578" 497054.460719589 6716009.24854603
"6579" 416054.460719589 6563009.24854603
"6580" 571054.460719589 6633009.24854603
"6581" 749054.460719589 7449009.24854603
"6582" 821054.460719589 7550009.24854603
"6583" 565054.460719589 6777009.24854603
"6584" 585054.460719589 7010009.24854603
"6585" 640054.460719589 7108009.24854603
"6586" 1067054.46071959 7910009.24854603
"6587" 602054.460719589 6608009.24854603
"6588" 740054.460719589 7481009.24854603
"6589" 598054.460719589 6615009.24854603
"6590" 633054.460719589 6840009.24854603
"6591" 806054.460719589 7481009.24854603
"6592" 449054.460719589 6456009.24854603
"6593" 394054.460719589 6668009.24854603
"6594" 576054.460719589 6601009.24854603
"6595" 593054.460719589 6634009.24854603
"6596" 564054.460719589 6659009.24854603
"6597" 610054.460719589 6573009.24854603
